Crash ID,$1000 Damage to Any One Person's Property,Active School Zone Flag,Agency,At Intersection Flag,Construction Zone Flag,Construction Zone Workers Present Flag,Crash Death Count,Crash Incapacitating Injury Count,Crash Non-incapacitating Injury Count,Crash Not Injured Count,Crash Possible Injury Count,Crash Severity,Crash Time,Crash Total Injury Count,Crash Unknown Injury Count,Crash Year,Day of Week,First Harmful Event,Intersection Related,Latitude,Light Condition,Longitude,Manner of Collision,Other Factor,Physical Feature 1,Private Drive Flag,Property Damages,Road Class,Roadway Alignment,Roadway Part,Roadway Relation,Speed Limit,Street Name,Street Number,Surface Condition,Traffic Control Type,Weather Condition,Person Helmet,MercatorX,MercatorY
14902783,True,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,09:58:00,1,0,2016,Saturday,Pedalcyclist,Intersection,30.36634476,Daylight,-97.69923247,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,-1,RUTLAND DR,912,Dry,None,Clear,Not Worn,-10875828.80945406,3550727.50094782
14909161,False,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,17:44:00,1,0,2016,Monday,Pedalcyclist,Intersection,30.31220477,Daylight,-97.71577247,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,25,CLARKSON AVE,5099,Dry,Marked Lanes,Clear,Not Worn,-10877670.03383178,3543744.3134879866
14917566,True,False,Austin Police Department,True,False,No,0,1,0,1,0,Incapacitating Injury,16:31:00,1,0,2016,Thursday,Pedalcyclist,Intersection Related,30.35967476,Daylight,-97.76664245,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,35,MESA DR,7101,Dry,Stop Sign,Clear,"Worn, Not Damaged",-10883332.854102045,3549866.969627299
14917658,True,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,16:22:00,1,0,2016,Saturday,Pedalcyclist,Intersection,30.30577477,Daylight,-97.70289247,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,E 51ST ST,1498,Dry,Signal Light,Clear,"Worn, Not Damaged",-10876236.238790361,3542915.203391381
14923720,False,False,Austin Police Department,False,False,No,0,0,1,0,0,Non-Incapacitating Injury,14:46:00,1,1,2016,Saturday,Pedalcyclist,Intersection Related,30.22559609,Daylight,-97.80384525,One Motor Vehicle - Turning Right,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,JONES RD,2700,Dry,Signal Light,Clear,Not Worn,-10887474.250854127,3532581.2028296376
14920143,True,False,Austin Police Department,True,False,No,0,1,0,1,0,Incapacitating Injury,07:54:00,1,0,2016,Tuesday,Pedalcyclist,Intersection,30.26574519,Daylight,-97.73465308,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,Interstate,"Straight, Grade",Main/Proper Lane,On Roadway,30,IH0035,NO DATA,Dry,Signal Light,Clear,"Worn, Unk Damage",-10879771.813722847,3537754.8505523666
15585501,False,False,Austin Police Department,True,False,No,0,0,1,2,0,Non-Incapacitating Injury,14:11:00,1,0,2016,Wednesday,Pedalcyclist,Intersection Related,30.26805478,Daylight,-97.74281246,One Motor Vehicle - Going Straight,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,CONGRESS AVE,599,Dry,Signal Light,Clear,Unknown If Worn,-10880680.111749634,3538052.5306380917
14930525,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,15:15:00,1,0,2016,Friday,Pedalcyclist,Intersection Related,30.24247478,Daylight,-97.71723247,One Motor Vehicle - Turning Right,Vision Obstructed By Moving Vehicle,Not Applicable,False,NONE,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,40,S PLEASANT VALLEY RD,1009,Dry,Signal Light,Clear,Not Worn,-10877832.560288338,3534755.9478858495
14941785,False,False,Austin Police Department,False,False,No,0,0,0,2,0,Not Injured,08:35:00,0,0,2016,Monday,Pedalcyclist,Driveway Access,30.23835308,Daylight,-97.75391838,One Motor Vehicle - Turning Left,One Vehicle Entering Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,S CONGRESS AVE,2424,Dry,None,Clear,"Worn, Unk Damage",-10881916.417108826,3534224.8504892597
14935198,True,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,10:23:00,1,0,2016,Wednesday,Pedalcyclist,Intersection Related,30.22698479,Daylight,-97.70800247,One Motor Vehicle - Turning Right,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,GROVE BLVD,NO DATA,Dry,Crosswalk,Clear,Not Worn,-10876805.081388315,3532760.116629328
14935218,False,False,Austin Police Department,False,False,No,0,0,1,0,0,Non-Incapacitating Injury,22:21:00,1,1,2016,Wednesday,Pedalcyclist,Non Intersection,30.31051019,"Dark, Lighted",-97.70558107,One Motor Vehicle - Other,Not Applicable,Not Applicable,False,GREEN BICYCLE,City Street,"Curve, Level",Main/Proper Lane,On Roadway,25,WESTMOOR DR,1149,Dry,None,Clear,Not Worn,-10876535.53237331,3543525.8022394073
14945134,True,False,Austin Police Department,True,False,No,0,0,1,2,0,Non-Incapacitating Injury,17:05:00,1,0,2016,Thursday,Pedalcyclist,Intersection Related,30.24702478,Daylight,-97.75061246,One Motor Vehicle - Turning Right,Vehicle Changing Lanes,Not Applicable,False,DAMAGE TO RECUMBENT BICYCLE IN COLLISION,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,35,CONGRESS AVE S,1699,Dry,Signal Light,Clear,"Worn, Not Damaged",-10881548.403777823,3535342.259303623
14941915,True,False,Austin Police Department,True,False,No,0,0,1,0,0,Non-Incapacitating Injury,10:25:00,1,1,2016,Saturday,Pedalcyclist,Intersection Related,30.26742478,Daylight,-97.69435248,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,SPRINGDALE RD,1017,Dry,Stop Sign,Clear,Unknown If Worn,-10875285.571452184,3537971.3300535055
14941924,True,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,19:00:00,1,0,2016,Saturday,Pedalcyclist,Intersection Related,30.28720028,"Dark, Not Lighted",-97.7265264,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Curve, Grade",Entrance/On Ramp,On Roadway,35,E DEAN KEETON ST,1000,Dry,Bike Lane,Clear,Not Worn,-10878867.155843407,3540520.4392338614
14942958,False,False,Austin Police Department,True,False,No,0,1,0,0,0,Incapacitating Injury,22:48:00,1,0,2016,Saturday,Pedalcyclist,Intersection Related,30.23876478,"Dark, Lighted",-97.71957247,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,45,S PLEASANT VALLEY RD,1403,Dry,Signal Light,Clear,"Worn, Damaged",-10878093.047896795,3534277.898666343
14946657,False,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,10:09:00,1,0,2016,Saturday,Pedalcyclist,Intersection Related,30.22953644,Daylight,-97.69698081,One Motor Vehicle - Going Straight,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,-1,PORTER ST,6601,Dry,None,Clear,Not Worn,-10875578.15580942,3533088.8662106902
14970513,True,False,Austin Police Department,False,False,No,0,0,0,1,1,Possible Injury,10:20:00,1,0,2016,Saturday,Pedalcyclist,Non Intersection,30.29728477,Daylight,-97.72297247,One Motor Vehicle - Going Straight,"Lost Control Or Skidded (Icy Or Slick Road, etc.)",Not Applicable,False,NONE,City Street,"Curve, Grade",Main/Proper Lane,On Roadway,-1,RED RIVER ST,3900,Other (Explain In Narrative),Marked Lanes,Other (Explain In Narrative),"Worn, Damaged",-10878471.534165492,3541820.5519032814
14941993,False,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,12:06:00,1,0,2016,Sunday,Pedalcyclist,Intersection Related,30.24923478,Daylight,-97.73731247,One Motor Vehicle - Turning Right,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Curve, Level",Main/Proper Lane,On Roadway,35,E RIVERSIDE DR,1018,Dry,Stop Sign,Cloudy,"Worn, Not Damaged",-10880067.855663469,3535627.0489311214
14942036,False,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,13:02:00,1,0,2016,Monday,Pedalcyclist,Intersection,30.32620477,Daylight,-97.74833246,One Motor Vehicle - Going Straight,Vehicle Passing Or Attempting To Pass On Left,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,FINLEY DR,4999,Dry,None,Clear,"Worn, Unk Damage",-10881294.595338814,3545549.7180647985
14943028,False,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,22:17:00,1,0,2016,Monday,Pedalcyclist,Intersection,30.28768478,"Dark, Lighted",-97.74157246,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,30,W 24TH ST,400,Dry,Signal Light,Clear,Not Worn,-10880542.075581051,3540582.898888595
14945144,True,False,Austin Police Department,False,False,No,0,1,0,1,0,Incapacitating Injury,06:26:00,1,0,2016,Tuesday,Pedalcyclist,Non Intersection,30.42055904,"Dark, Not Lighted",-97.7044984,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,Farm To Market,"Straight, Level",Main/Proper Lane,On Roadway,55,FM0734,NO DATA,Dry,None,Clear,Not Worn,-10876415.010100214,3557724.14580643
14970523,True,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,16:53:00,1,0,2016,Tuesday,Pedalcyclist,Non Intersection,30.28971648,Daylight,-97.74140901,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,GUADALUPE ST,2521,Dry,Marked Lanes,Clear,Not Worn,-10880523.88041028,3540844.8202674096
14946391,True,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,17:12:00,1,0,2016,Wednesday,Pedalcyclist,Intersection,30.35244428,Daylight,-97.75101136,One Motor Vehicle - Turning Left,Vision Obstructed By Headlight Or Sun Glare,Not Applicable,False,NONE,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,35,FAR WEST BLVD,3434,Dry,Marked Lanes,Clear,"Worn, Unk Damage",-10881592.8091227,3548934.19415231
14976201,False,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,23:11:00,1,0,2016,Wednesday,Pedalcyclist,Intersection Related,30.23876566,"Dark, Lighted",-97.71957192,One Motor Vehicle - Going Straight,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,-1,S PLEASANT VALLEY RD,1405,Dry,Signal Light,Clear,Unknown If Worn,-10878092.986671075,3534278.012055932
14948061,False,False,Austin Police Department,True,False,No,0,0,2,1,0,Non-Incapacitating Injury,15:19:00,2,1,2016,Thursday,Pedalcyclist,Intersection Related,30.31160477,Daylight,-97.68521248,One Motor Vehicle - Turning Left,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,WHELESS LN,2200,Dry,Marked Lanes,Clear,Unknown If Worn,-10874268.111306332,3543666.944770494
14956656,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,17:08:00,1,0,2016,Monday,Pedalcyclist,Non Intersection,30.28192478,Daylight,-97.74266246,One Motor Vehicle - Turning Left,Attention Diverted From Driving,Alley,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,MARTIN LUTHER KING BLVD W,414,Dry,None,Cloudy,Not Worn,-10880663.413826017,3539840.36444376
14956661,True,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,16:53:00,1,0,2016,Monday,Pedalcyclist,Intersection,30.1828048,Daylight,-97.79344245,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,S 1ST ST,8003,Wet,No Passing Zone,Rain,Not Worn,-10886316.216455303,3527069.4048915245
14968063,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,16:21:00,1,0,2016,Saturday,Pedalcyclist,Intersection Related,30.29562477,Daylight,-97.70109247,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,THREADGILL ST,4299,Dry,Stop Sign,Clear,"Worn, Damaged",-10876035.863706935,3541606.532183515
14970306,False,False,Austin Police Department,False,False,No,0,1,0,1,0,Incapacitating Injury,05:30:00,1,0,2016,Tuesday,Pedalcyclist,Non Intersection,30.16283841,"Dark, Lighted",-97.83145686,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,Farm To Market,"Straight, Level",Main/Proper Lane,Shoulder,55,FM2304,10758,Dry,Marked Lanes,Fog,Not Worn,-10890547.96121931,3524498.4226382677
14993471,False,False,Austin Police Department,True,True,Yes,0,0,0,1,0,Not Injured,15:35:00,0,1,2016,Tuesday,Pedalcyclist,Intersection,30.20415479,Daylight,-97.80989245,One Motor Vehicle - Going Straight,Construction - Within Posted Road Construction Zone (Not Related To Crash),Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,25,WHISPERING OAKS DR,6901,Dry,Stop Sign,Clear,Unknown If Worn,-10888147.422078853,3529819.123668059
14976316,False,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,20:35:00,1,0,2016,Wednesday,Pedalcyclist,Intersection,30.26759478,"Dark, Lighted",-97.72490247,One Motor Vehicle - Turning Left,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,-1,E 11TH ST,1506,Dry,Marked Lanes,Clear,Not Worn,-10878686.380782723,3537993.241271031
14979712,False,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,20:20:00,1,0,2016,Friday,Pedalcyclist,Non Intersection,30.26936617,"Dark, Lighted",-97.74751375,One Motor Vehicle - Going Straight,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,-1,W 6TH ST,514,Wet,None,Rain,Not Worn,-10881203.456958506,3538221.5571261775
14979773,False,False,Austin Police Department,False,False,No,0,0,0,1,1,Possible Injury,15:53:00,1,0,2016,Saturday,Pedalcyclist,Driveway Access,30.25584921,Daylight,-97.74736164,One Motor Vehicle - Turning Right,One Vehicle Entering Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,-1,S CONGRESS AVE,600,Dry,Marked Lanes,Clear,"Worn, Not Damaged",-10881186.52415076,3536479.449681114
14998088,False,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,17:11:00,1,0,2016,Tuesday,Pedalcyclist,Intersection,30.26901478,"Dark, Not Lighted",-97.74629246,One Motor Vehicle - Turning Right,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,GUADALUPE ST,599,Dry,Signal Light,Clear,"Worn, Not Damaged",-10881067.503577596,3538176.265864197
14987617,True,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,11:14:00,1,0,2016,Thursday,Pedalcyclist,Intersection,30.28497478,Daylight,-97.74181246,One Motor Vehicle - Turning Right,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,GUADALUPE ST,2199,Dry,Bike Lane,Clear,Not Worn,-10880568.792258842,3540233.541314994
14988958,True,False,Austin Police Department,False,False,No,0,0,0,1,1,Possible Injury,15:10:00,1,0,2016,Thursday,Pedalcyclist,Non Intersection,30.41704682,Daylight,-97.74982253,One Motor Vehicle - Going Straight,Swerved Or Veered-Reason Not Specified,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,Off Roadway,40,JOLLYVILLE RD,11609,Dry,None,Clear,"Worn, Damaged",-10881460.469172461,3557270.757217015
14988965,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,16:42:00,1,0,2016,Thursday,Pedalcyclist,Intersection,30.25793478,Daylight,-97.71507247,One Motor Vehicle - Turning Left,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,E 5TH ST,2500,Dry,None,Clear,Unknown If Worn,-10877592.110188225,3536748.2287231646
14998058,False,False,Austin Police Department,False,False,No,0,0,0,1,1,Possible Injury,08:15:00,1,0,2016,Friday,Pedalcyclist,Driveway Access,30.27347839,Daylight,-97.74463291,One Motor Vehicle - Turning Right,One Vehicle Entering Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,GUADALUPE ST,1078,Dry,None,Clear,Not Worn,-10880882.76331665,3538751.600291217
14998152,False,False,Austin Police Department,True,False,No,0,0,0,0,1,Possible Injury,20:30:00,1,2,2016,Friday,Pedalcyclist,Intersection Related,30.1670448,"Dark, Lighted",-97.78851246,One Motor Vehicle - Turning Right,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,W SLAUGHTER LN,NO DATA,Dry,Signal Light,Clear,Not Worn,-10885767.412478888,3525040.0172586213
14993656,False,False,Austin Police Department,True,False,No,0,0,0,3,0,Not Injured,13:15:00,0,0,2016,Sunday,Pedalcyclist,Intersection Related,30.22688479,Daylight,-97.76922246,One Motor Vehicle - Going Straight,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,50,W BEN WHITE BLVD,580,Dry,Crosswalk,Clear,Not Worn,-10883620.059501486,3532747.23299917
15003136,False,False,Austin Police Department,False,False,No,0,0,0,1,1,Possible Injury,07:40:00,1,0,2016,Monday,Pedalcyclist,Intersection Related,30.26084555,Daylight,-97.758526,One Motor Vehicle - Going Straight,"Lost Control Or Skidded (Icy Or Slick Road, etc.)",Not Applicable,False,NONE,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,45,SL0343,NO DATA,Dry,Crosswalk,Clear,"Worn, Not Damaged",-10882429.335020995,3537123.365435128
15015703,True,False,Austin Police Department,True,False,No,0,1,0,1,0,Incapacitating Injury,22:04:00,1,0,2016,Tuesday,Pedalcyclist,Intersection Related,30.28253477,"Dark, Lighted",-97.70395247,One Motor Vehicle - Going Straight,Slowing/Stopping-To Make Left Turn,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,-1,E MARTIN LUTHER KING JR BLVD,3099,Wet,Signal Light,Cloudy,Not Worn,-10876354.237450603,3539918.9975511483
15593655,False,False,Austin Police Department,False,False,No,0,0,0,1,1,Possible Injury,11:29:00,1,0,2016,Tuesday,Pedalcyclist,Non Intersection,30.2338598,Daylight,-97.79666822,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,US & State Highways,"Straight, Level",Entrance/On Ramp,On Roadway,35,SL0343,NO DATA,Dry,Other (Explain In Narrative),Cloudy,Unknown If Worn,-10886675.30752912,3533645.8989074356
15000228,True,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,21:15:00,1,0,2016,Wednesday,Pedalcyclist,Intersection,30.35448114,"Dark, Lighted",-97.70404981,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,-1,SL0275,8599,Dry,Marked Lanes,Clear,"Worn, Unk Damage",-10876365.073289838,3549196.954387225
15097902,True,False,Austin Police Department,True,False,No,0,0,0,2,0,Not Injured,15:53:00,0,0,2016,Wednesday,Pedalcyclist,Intersection,30.1753948,Daylight,-97.81409245,One Motor Vehicle - Turning Left,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,25,TEXAS OAKS DR,9399,Wet,Stop Sign,Cloudy,"Worn, Unk Damage",-10888614.963940186,3526115.191726999
15000235,True,False,Austin Police Department,True,False,No,0,0,1,2,0,Non-Incapacitating Injury,07:05:00,1,0,2016,Thursday,Pedalcyclist,Intersection,30.27686478,"Dark, Lighted",-97.75139246,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,N LAMAR BLVD,1199,Dry,Signal Light,Cloudy,"Worn, Not Damaged",-10881635.232980642,3539188.104524277
15024748,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,11:55:00,1,0,2016,Saturday,Pedalcyclist,Intersection Related,30.20843479,Daylight,-97.78153246,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,W STASSNEY LN,NO DATA,Dry,Signal Light,Clear,Not Worn,-10884990.402433151,3530370.42736213
15007071,False,False,Austin Police Department,False,False,No,0,0,1,2,0,Non-Incapacitating Injury,18:00:00,1,0,2016,Sunday,Pedalcyclist,Non Intersection,30.25108873,Daylight,-97.74913232,One Motor Vehicle - Backing,Not Applicable,Parking Area Within Right Of Way,False,NONE,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,-1,CONGRESS AVE S,1302,Dry,Marked Lanes,Clear,Not Worn,-10881383.63534672,3535865.9614422624
15010762,False,False,Austin Police Department,False,False,No,0,0,0,2,0,Not Injured,15:22:00,0,0,2016,Sunday,Pedalcyclist,Driveway Access,30.23396617,Daylight,-97.72314152,One Motor Vehicle - Turning Right,One Vehicle Entering Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,45,S PLEASANT VALLEY RD,NO DATA,Dry,Marked Lanes,Clear,Not Worn,-10878490.352725409,3533659.604197484
15025115,True,False,Austin Police Department,True,False,No,0,1,0,1,0,Incapacitating Injury,16:44:00,1,0,2016,Tuesday,Pedalcyclist,Intersection,30.19656479,Daylight,-97.74343247,One Motor Vehicle - Turning Left,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,PAR CV,5101,Dry,Marked Lanes,Clear,Not Worn,-10880749.130947122,3528841.5202226695
15032782,True,False,"Department Of Public Safety, State Of Texas",True,False,No,0,0,1,1,0,Non-Incapacitating Injury,18:05:00,1,0,2016,Tuesday,Pedalcyclist,Intersection,30.28063478,Daylight,-97.73808246,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,DIAMOND BACK BICYCLE,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,35,W MARTIN LUTHER KING JR BLVD,NO DATA,Dry,Signal Light,Clear,"Worn, Damaged",-10880153.570558183,3539674.073641539
15024902,True,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,18:30:00,1,0,2016,Thursday,Pedalcyclist,Intersection,30.24479478,Daylight,-97.72547247,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,-1,S LAKESHORE BLVD,2000,Dry,Marked Lanes,Clear,Unknown If Worn,-10878749.832892476,3535054.898886971
15025000,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,17:50:00,1,0,2016,Friday,Pedalcyclist,Intersection,30.29420477,Daylight,-97.74228246,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,GUADALUPE ST,NO DATA,Dry,Marked Lanes,Clear,"Worn, Damaged",-10880621.112419514,3541423.4579487783
15025002,True,False,Austin Police Department,True,False,No,0,0,1,0,0,Non-Incapacitating Injury,17:10:00,1,1,2016,Friday,Pedalcyclist,Intersection,30.38507475,Daylight,-97.71256247,One Motor Vehicle - Turning Left,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,-1,METRIC BLVD,10607,Dry,None,Clear,Unknown If Worn,-10877312.698266333,3553144.2680749567
15025199,False,False,Austin Police Department,False,False,No,0,0,1,2,0,Non-Incapacitating Injury,23:08:00,1,0,2016,Monday,Pedalcyclist,Non Intersection,30.25965277,"Dark, Not Lighted",-97.73842614,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,RAINEY ST,84,Dry,Marked Lanes,Clear,"Worn, Damaged",-10880191.82884078,3536969.639966953
15080187,False,False,Austin Police Department,False,False,No,0,0,0,4,1,Possible Injury,00:31:00,1,0,2016,Monday,Pedalcyclist,Intersection Related,30.2672928,"Dark, Lighted",-97.74042408,One Motor Vehicle - Turning Right,Attention Diverted From Driving,Not Applicable,False,NONE,City Street,"Straight, Level",Other (Explain In Narrative),On Roadway,-1,SAN JACINTO BLVD,590,Dry,Signal Light,Clear,Not Worn,-10880414.238504214,3537954.319241497
15175108,False,False,Austin Police Department,True,False,No,0,1,1,1,1,Incapacitating Injury,17:42:00,3,0,2016,Monday,Pedalcyclist,Intersection,30.1806848,Daylight,-97.80248245,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,30,PALACE PKWY,8513,Dry,Stop Sign,Clear,Not Worn,-10887322.544652075,3526796.397304897
15028277,False,False,Austin Police Department,True,False,No,0,0,0,4,0,Not Injured,17:56:00,0,0,2016,Tuesday,Pedalcyclist,Intersection Related,30.26777478,Daylight,-97.74911246,One Motor Vehicle - Turning Right,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,25,NUECES ST,399,Dry,Stop Sign,Cloudy,Not Worn,-10881381.424541634,3538016.4414250576
15039551,False,False,Austin Police Department,False,False,No,0,0,1,0,0,Non-Incapacitating Injury,08:32:00,1,1,2016,Tuesday,Pedalcyclist,Intersection Related,30.35390337,Daylight,-97.72592285,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,-1,MULLEN DR,7903,Dry,None,Cloudy,Not Worn,-10878799.968964739,3549122.4199995203
15079962,True,False,Austin Police Department,True,False,No,0,0,1,0,0,Non-Incapacitating Injury,14:38:00,1,1,2016,Thursday,Pedalcyclist,Intersection Related,30.26872478,Daylight,-97.74874246,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,BLUE SE LAGER BICYCLE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,NUECES ST,499,Dry,Signal Light,Clear,"Worn, Unk Damage",-10881340.23633004,3538138.8873870964
15049990,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,12:20:00,1,0,2016,Friday,Pedalcyclist,Intersection,30.26812478,Daylight,-97.74663246,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,GUADALUPE ST,501,Dry,Signal Light,Clear,Not Worn,-10881105.352204466,3538061.5529574314
