Crash ID,$1000 Damage to Any One Person's Property,Active School Zone Flag,Adjusted Average Daily Traffic Amount,Agency,At Intersection Flag,Average Daily Traffic Amount,Average Daily Traffic Year,Case ID,City,Construction Zone Flag,Construction Zone Workers Present Flag,County,Crash Death Count,Crash Incapacitating Injury Count,Crash Non-incapacitating Injury Count,Crash Not Injured Count,Crash Possible Injury Count,Crash Severity,Crash Time,Crash Total Injury Count,Crash Unknown Injury Count,Crash Year,Day of Week,First Harmful Event,Highway System,Intersecting Street Name,Intersection Related,Latitude,Light Condition,Longitude,Manner of Collision,Number of Lanes,Other Factor,Outside Shoulder Width on Divided Highway,Physical Feature 1,Population Group,Private Drive Flag,Property Damages,Right of Way Usual Width,Road Class,Roadway Alignment,Roadway Part,Roadway Relation,Roadway Type,Speed Limit,Street Name,Street Number,Surface Condition,Traffic Control Type,Weather Condition,Person Helmet,Person Type
15426333,Yes,No,No Data,Austin Police Department,FALSE,No Data,No Data,163131550,Austin,No,No,Travis,0,0,0,0,0,Unknown,1848,0,2,2016,Tuesday,Pedalcyclist,No Data,N/A,Non Intersection,30.28777713,"Dark, Lighted",-97.74251778,One Motor Vehicle - Turning Left,No Data,Not Applicable,No Data,Alley,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,W 24TH ST,492,Wet,Marked Lanes,Rain,Unknown If Worn,Pedalcyclist
15446082,Yes,No,No Data,Austin Police Department,FALSE,No Data,No Data,163131566,Austin,No,No,Travis,0,1,0,0,0,Incapacitating Injury,1858,1,1,2016,Tuesday,Pedalcyclist,No Data,N/A,Non Intersection,30.2140524,"Dark, Not Lighted",-97.80007782,One Motor Vehicle - Going Straight,No Data,Attention Diverted From Driving,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Grade",Main/Proper Lane,Shoulder,No Data,40,MANCHACA RD,5605,Wet,Center Stripe/Divider,Rain,Unknown If Worn,Pedalcyclist
15650086,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,163131491,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1821,1,0,2016,Tuesday,Pedalcyclist,No Data,N/A,Driveway Access,30.28651202,"Dark, Lighted",-97.68221627,One Motor Vehicle - Turning Right,No Data,One Vehicle Entering Driveway,No Data,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,Off Roadway,No Data,40,SPRINGDALE RD,4333,Dry,Bike Lane,Cloudy,Not Worn,Pedalcyclist
15426386,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,163141398,Austin,No,No,Travis,0,0,0,0,1,Possible Injury,1926,1,1,2016,Wednesday,Pedalcyclist,No Data,W 29TH ST,Intersection,30.29539477,"Dark, Not Lighted",-97.74279246,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Curve, Level",Main/Proper Lane,On Roadway,No Data,30,GUADALUPE ST,2901,Wet,Marked Lanes,Cloudy,Not Worn,Pedalcyclist
15432250,Yes,No,No Data,Austin Police Department,FALSE,No Data,No Data,163151598,Austin,No,No,Travis,0,0,1,0,0,Non-Incapacitating Injury,2130,1,1,2016,Thursday,Pedalcyclist,No Data,N/A,Non Intersection,30.24199311,"Dark, Unknown Lighting",-97.71753559,One Motor Vehicle - Going Straight,No Data,Attention Diverted From Driving,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,S PLEASANT VALLEY RD,1058,Dry,None,Cloudy,Unknown If Worn,Pedalcyclist
15461761,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,163191256,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,1737,1,0,2016,Monday,Pedalcyclist,No Data,N/A,Driveway Access,30.27266049,Dusk,-97.70345045,One Motor Vehicle - Turning Left,No Data,One Vehicle Entering Driveway,No Data,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,Off Roadway,No Data,30,OAK SPRINGS DR,2800,Dry,None,Clear,Not Worn,Pedalcyclist
15435433,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,163191359,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1836,1,0,2016,Tuesday,Pedalcyclist,No Data,E 16TH ST,Intersection,30.27730478,"Dark, Lighted",-97.71658247,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,CHESTNUT AVE,1599,Dry,Stop Sign,Clear,Unknown If Worn,Pedalcyclist
15435476,Yes,No,No Data,Austin Police Department,FALSE,No Data,No Data,163200786,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,1257,1,0,2016,Tuesday,Pedalcyclist,No Data,N/A,Non Intersection,30.20490466,Daylight,-97.77484205,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,GLOBE BICYCLE DAMAGED,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,W STASSNEY LN,NO DATA,Dry,Bike Lane,Clear,Not Worn,Pedalcyclist
15446400,No,No,49720,Austin Police Department,FALSE,49720,2014,163210375,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,734,1,0,2016,Wednesday,Pedalcyclist,US Highway,N/A,Driveway Access,30.32207744,Daylight,-97.70198712,One Motor Vehicle - Turning Left,5,One Vehicle Entering Driveway,10,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,NONE,190,US & State Highways,"Straight, Level",Main/Proper Lane,Off Roadway,"4 Or More Lanes, Divided",-1,US0290,NO DATA,Dry,Marked Lanes,Clear,"Worn, Not Damaged",Pedalcyclist
15446534,No,No,50813,Austin Police Department,TRUE,50813,2014,163230892,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,1158,1,0,2016,Friday,Pedalcyclist,Farm To Market,SCOFIELD FARMS DR,Intersection Related,30.41135724,Daylight,-97.68668309,One Motor Vehicle - Going Straight,6,Attention Diverted From Driving,10,Not Applicable,"250,000 Pop And Over",No,NONE,150,Farm To Market,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Divided",50,FM0734,1601,Dry,Signal Light With Red Light Running Camera,Cloudy,Not Worn,Pedalcyclist
15456998,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,163240697,Austin,No,No,Travis,0,1,0,4,0,Incapacitating Injury,1119,1,0,2016,Saturday,Pedalcyclist,No Data,LOYOLA LN,Intersection Related,30.31009477,Daylight,-97.66720248,One Motor Vehicle - Turning Right,No Data,Attention Diverted From Driving,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Curve, Grade",Main/Proper Lane,On Roadway,No Data,-1,MANOR RD,NO DATA,Dry,Signal Light,Clear,Unknown If Worn,Pedalcyclist
15480628,Yes,No,No Data,Austin Police Department,FALSE,No Data,No Data,163260286,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,728,1,0,2016,Monday,Pedalcyclist,No Data,N/A,Non Intersection,30.34439051,Daylight,-97.67319843,One Motor Vehicle - Going Straight,No Data,Vision Obstructed By Headlight Or Sun Glare,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Curve, Level",Main/Proper Lane,On Roadway,No Data,-1,FERGUSON LN,1776,Dry,Marked Lanes,Clear,Unknown If Worn,Pedalcyclist
15464508,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,163281149,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,1637,1,0,2016,Wednesday,Pedalcyclist,No Data,UNKNOWN,Intersection,30.34797815,Daylight,-97.77296194,One Motor Vehicle - Turning Right,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Curve, Grade",Main/Proper Lane,On Roadway,No Data,35,LONESOME VALLEY TRL,6100,Dry,Stop Sign,Clear,"Worn, Damaged",Pedalcyclist
15461923,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,163331232,Austin,No,No,Travis,0,0,0,0,1,Possible Injury,1651,1,1,2016,Monday,Pedalcyclist,No Data,THEO DR,Intersection,30.28654477,Daylight,-97.70485247,One Motor Vehicle - Turning Left,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,MANOR RD,3109,Dry,Marked Lanes,Clear,Unknown If Worn,Pedalcyclist
15461933,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,163340282,Austin,No,No,Travis,0,0,0,1,0,Not Injured,731,0,1,2016,Tuesday,Pedalcyclist,No Data,N/A,Non Intersection,30.19098205,Daylight,-97.77156965,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,N BLUFF DR,997,Dry,None,Clear,Unknown If Worn,Pedalcyclist
15461988,Yes,No,46918,Austin Police Department,TRUE,46918,2014,163341045,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1540,1,0,2016,Tuesday,Pedalcyclist,US Highway,INDUSTRIAL OAKS BLVD,Intersection Related,30.23660535,Daylight,-97.83985156,One Motor Vehicle - Going Straight,5,Attention Diverted From Driving,10,Not Applicable,"250,000 Pop And Over",No,BICYCLE TRAILER,320,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Divided",40,US0290,NO DATA,Dry,Center Stripe/Divider,Clear,Not Worn,Pedalcyclist
15461990,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,163341127,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1633,1,0,2016,Tuesday,Pedalcyclist,No Data,SHOAL CREEK BLVD,Intersection,30.33930477,Dusk,-97.74693246,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,WHITE ROCK DR,2798,Dry,Marked Lanes,Clear,"Worn, Unk Damage",Pedalcyclist
15462003,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,163341294,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1915,1,0,2016,Tuesday,Pedalcyclist,No Data,N/A,Driveway Access,30.28267257,"Dark, Not Lighted",-97.74526632,One Motor Vehicle - Turning Right,No Data,One Vehicle Entering Driveway,No Data,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,No Data,-1,MARTIN LUTHER KING BLVD W,704,Dry,Marked Lanes,Clear,Not Worn,Pedalcyclist
15462006,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,163341622,Austin,No,No,Travis,0,0,1,0,0,Non-Incapacitating Injury,1809,1,1,2016,Tuesday,Pedalcyclist,No Data,W SLAUGHTER LN,Intersection Related,No Data,"Dark, Lighted",No Data,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,BICYCLE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,WESTGATE BLVD,NO DATA,Dry,Crosswalk,Clear,Unknown If Worn,Pedalcyclist
15471017,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,163380601,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1008,1,0,2016,Saturday,Pedalcyclist,No Data,W 43RD ST,Intersection Related,30.30863477,"Dark, Not Lighted",-97.73443246,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,GUADALUPE ST,4299,Wet,Marked Lanes,Rain,Not Worn,Pedalcyclist
15502616,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,163381184,Austin,No,No,Travis,0,1,0,3,0,Incapacitating Injury,1800,1,0,2016,Saturday,Pedalcyclist,No Data,W 9TH ST,Intersection Related,30.27157768,"Dark, Lighted",-97.74413581,One Motor Vehicle - Turning Right,No Data,Attention Diverted From Driving,No Data,Not Applicable,"250,000 Pop And Over",No,BICYCLE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,25,LAVACA ST,905,Wet,Signal Light,Rain,Not Worn,Pedalcyclist
15480718,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,163430489,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,834,1,0,2016,Thursday,Pedalcyclist,No Data,N/A,Driveway Access,30.31180218,Daylight,-97.70657114,One Motor Vehicle - Turning Left,No Data,One Vehicle Entering Driveway,No Data,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,CAMERON RD,5347,Dry,None,Clear,"Worn, Not Damaged",Pedalcyclist
15480749,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,163431026,Austin,No,No,Travis,0,0,1,0,0,Non-Incapacitating Injury,1519,1,1,2016,Thursday,Pedalcyclist,No Data,CROSSING PL,Intersection Related,30.23159479,Daylight,-97.71753247,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,BICYCLE,No Data,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,No Data,-1,E RIVERSIDE DR,NO DATA,Dry,Marked Lanes,Clear,Not Worn,Pedalcyclist
15499141,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,163511649,Austin,No,No,Travis,0,1,0,0,1,Incapacitating Injury,1935,2,0,2016,Friday,Pedalcyclist,No Data,PARKFIELD DR,Intersection Related,30.37653407,"Dark, Not Lighted",-97.7001666,One Motor Vehicle - Turning Left,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,NEANS DR,1297,Dry,Stop Sign,Cloudy,Not Worn,Pedalcyclist
15508889,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,163521116,Austin,No,No,Travis,0,0,1,0,0,Non-Incapacitating Injury,1652,1,1,2016,Saturday,Pedalcyclist,No Data,N/A,Non Intersection,No Data,Daylight,No Data,One Motor Vehicle - Backing,No Data,One Vehicle Backward From Parking,No Data,In A Parking Lot,"250,000 Pop And Over",Yes,NONE,No Data,Non Trafficway,"Straight, Level",Other (Explain In Narrative),Not Applicable,No Data,-1,WHELESS LN,NO DATA,Dry,None,Clear,Unknown If Worn,Pedalcyclist
15502743,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,163561076,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1649,1,0,2016,Wednesday,Pedalcyclist,No Data,CAMERON RD,Intersection,30.31001477,"Dark, Lighted",-97.70889247,One Motor Vehicle - Turning Left,No Data,Attention Diverted From Driving,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,E 52ND ST,1100,Dry,Bike Lane,Clear,Not Worn,Pedalcyclist
15512848,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,163601465,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,2145,1,0,2016,Sunday,Pedalcyclist,No Data,N/A,Non Intersection,30.2720847,"Dark, Lighted",-97.74397439,One Motor Vehicle - Going Straight,No Data,Attention Diverted From Driving,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,No Data,30,LAVACA ST,946,Dry,Marked Lanes,Cloudy,Unknown If Worn,Pedalcyclist
15551227,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,163631470,Austin,No,No,Travis,0,1,0,0,0,Incapacitating Injury,1928,1,1,2016,Wednesday,Pedalcyclist,No Data,BLUE MEADOW DR,Intersection Related,30.1836248,"Dark, Lighted",-97.76894246,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,40,BLUFF SPRINGS RD,7011,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
15523031,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,163641019,Austin,No,No,Travis,0,0,0,2,0,Not Injured,1555,0,0,2016,Thursday,Pedalcyclist,No Data,AUSTIN PARK LN,Intersection Related,30.38484475,Daylight,-97.69278247,One Motor Vehicle - Going Straight,No Data,Attention Diverted From Driving,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Hillcrest",Main/Proper Lane,On Roadway,No Data,-1,W BRAKER LN,1110,Dry,Stop Sign,Clear,"Worn, Unk Damage",Pedalcyclist
15519236,Yes,No,No Data,Austin Police Department,FALSE,No Data,No Data,163660772,Austin,No,No,Travis,0,1,0,1,0,Incapacitating Injury,1315,1,0,2016,Saturday,Pedalcyclist,No Data,NOT REPORTED,Non Intersection,30.41378748,Daylight,-97.65360563,One Motor Vehicle - Going Straight,No Data,Attention Diverted From Driving,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,45,E HOWARD LN,600,Dry,None,Clear,"Worn, Damaged",Pedalcyclist
15534469,Yes,No,118676,Austin Police Department,TRUE,118676,2014,170080877,Austin,No,No,Travis,1,0,0,0,1,Killed,1531,1,0,2017,Sunday,Pedalcyclist,US Highway,N/A,Non Intersection,30.42644368,Daylight,-97.75368864,One Motor Vehicle - Going Straight,6,Not Applicable,10,Not Applicable,"250,000 Pop And Over",No,NONE,260,US & State Highways,"Straight, Level",Service/Frontage Road,On Roadway,"4 Or More Lanes, Divided",55,US0183,NO DATA,Dry,Stop Sign,Clear,"Worn, Not Damaged",Pedalcyclist
15531267,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,170100939,Austin,No,No,Travis,0,1,0,1,0,Incapacitating Injury,1330,1,0,2017,Tuesday,Pedalcyclist,No Data,UNKNOWN,Intersection Related,30.36088476,Daylight,-97.77148245,One Motor Vehicle - Turning Right,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Curve, Grade",Main/Proper Lane,On Roadway,No Data,30,FAR WEST BLVD,4307,Dry,Stop Sign,Clear,"Worn, Unk Damage",Pedalcyclist
15534478,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,170111237,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1613,1,0,2017,Wednesday,Pedalcyclist,No Data,CONVICT HILL RD,Intersection Related,30.22047479,Daylight,-97.85779244,One Motor Vehicle - Going Straight,No Data,Vision Obstructed By Headlight Or Sun Glare,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,BECKETT RD,7399,Dry,Stop Sign,Clear,"Worn, Not Damaged",Pedalcyclist
15536509,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,170121272,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1706,1,0,2017,Thursday,Pedalcyclist,No Data,UNKNOWN,Intersection Related,30.21902478,Daylight,-97.75710246,One Motor Vehicle - Turning Right,No Data,Attention Diverted From Driving,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,TERRY O LN,4100,Dry,Stop Sign,Clear,Not Worn,Pedalcyclist
15540820,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,170131430,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1706,1,0,2017,Friday,Pedalcyclist,No Data,W 31ST ST,Intersection,30.29787477,Daylight,-97.74123246,One Motor Vehicle - Turning Right,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,GUADALUPE ST,3101,Dry,Marked Lanes,Clear,Not Worn,Pedalcyclist
15541177,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,170131109,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1410,1,0,2017,Friday,Pedalcyclist,No Data,UNKNOWN,Intersection Related,30.39474992,Daylight,-97.64440306,One Motor Vehicle - Turning Right,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,BRADBURY LN,NO DATA,Dry,Marked Lanes,Clear,Unknown If Worn,Pedalcyclist
15541180,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,170140482,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,844,1,0,2017,Saturday,Pedalcyclist,No Data,MONTOPOLIS DR,Intersection Related,30.23913478,Daylight,-97.69440248,One Motor Vehicle - Going Straight,No Data,Attention Diverted From Driving,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,MONSANTO DR,6300,Wet,Marked Lanes,Cloudy,Not Worn,Pedalcyclist
15597730,No,No,22613,Austin Police Department,FALSE,22613,2014,170170334,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,829,1,0,2017,Tuesday,Pedalcyclist,State Loop,N/A,Driveway Access,30.262618,Daylight,-97.74162676,One Motor Vehicle - Turning Left,4,One Vehicle Entering Driveway,10,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,NONE,80,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",35,SL0343,344,Wet,None,Rain,Not Worn,Pedalcyclist
15554133,Yes,No,No Data,Austin Police Department,FALSE,No Data,No Data,170201571,Austin,No,No,Travis,0,0,0,1,3,Possible Injury,1921,3,0,2017,Friday,Pedalcyclist,No Data,N/A,Non Intersection,30.26703264,"Dark, Lighted",-97.74650676,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,W 4TH ST,355,Dry,Marked Lanes,Clear,Not Worn,Pedalcyclist
15554133,Yes,No,No Data,Austin Police Department,FALSE,No Data,No Data,170201571,Austin,No,No,Travis,0,0,0,1,3,Possible Injury,1921,3,0,2017,Friday,Pedalcyclist,No Data,N/A,Non Intersection,30.26703264,"Dark, Lighted",-97.74650676,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,W 4TH ST,355,Dry,Marked Lanes,Clear,Not Worn,Pedalcyclist
15554133,Yes,No,No Data,Austin Police Department,FALSE,No Data,No Data,170201571,Austin,No,No,Travis,0,0,0,1,3,Possible Injury,1921,3,0,2017,Friday,Pedalcyclist,No Data,N/A,Non Intersection,30.26703264,"Dark, Lighted",-97.74650676,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,W 4TH ST,355,Dry,Marked Lanes,Clear,Not Worn,Pedalcyclist
15570053,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,170211077,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1626,1,0,2017,Saturday,Pedalcyclist,No Data,CORONADO HILLS DR,Intersection Related,30.32697477,Daylight,-97.68777247,One Motor Vehicle - Turning Left,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,BERKMAN DR,7299,Dry,Stop Sign,Clear,Not Worn,Pedalcyclist
15554146,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,170221453,Austin,No,No,Travis,0,1,0,2,0,Incapacitating Injury,2103,1,0,2017,Sunday,Pedalcyclist,No Data,GOODWIN AVE,Intersection,30.26742478,"Dark, Lighted",-97.69435248,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,SPRINGDALE RD,1017,Dry,Marked Lanes,Clear,Not Worn,Pedalcyclist
15556906,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,170221106,Austin,No,No,Travis,0,0,0,2,1,Possible Injury,1653,1,0,2017,Sunday,Pedalcyclist,No Data,GUADALUPE ST,Intersection,30.26901478,Daylight,-97.74629246,One Motor Vehicle - Turning Right,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,W 6TH ST,400,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
15557018,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,170240521,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,922,1,0,2017,Tuesday,Pedalcyclist,No Data,LIGHTSEY RD,Intersection,30.22964479,Daylight,-97.76025246,One Motor Vehicle - Turning Right,No Data,Attention Diverted From Driving,No Data,Not Applicable,"250,000 Pop And Over",No,BYCICLE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,40,S CONGRESS AVE,3401,Dry,Bike Lane,Clear,"Worn, Damaged",Pedalcyclist
15570305,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,170241376,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,1753,1,0,2017,Tuesday,Pedalcyclist,No Data,W 37TH ST,Intersection,30.30197477,Daylight,-97.73865246,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,-1,GUADALUPE ST,3701,Dry,Stop Sign,Clear,"Worn, Not Damaged",Pedalcyclist
15557069,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,170250491,Austin,No,No,Travis,0,1,0,1,0,Incapacitating Injury,844,1,0,2017,Wednesday,Pedalcyclist,No Data,N/A,Driveway Access,30.38425224,Daylight,-97.74511902,One Motor Vehicle - Turning Left,No Data,One Vehicle Leaving Driveway,No Data,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,NONE,No Data,City Street,"Curve, Level",Main/Proper Lane,On Roadway,No Data,35,JOLLYVILLE RD,9226,Dry,Center Stripe/Divider,Clear,Unknown If Worn,Pedalcyclist
15559005,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,170261348,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1836,1,0,2017,Thursday,Pedalcyclist,No Data,RIO GRANDE ST,Intersection,30.27785478,"Dark, Lighted",-97.74655246,One Motor Vehicle - Turning Left,No Data,Attention Diverted From Driving,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,No Data,-1,W 14TH ST,700,Dry,Stop Sign,Clear,"Worn, Unk Damage",Pedalcyclist
